id,STRUCTURE PRESCRIPTRICE,PLATEFORME,year,month,region,ORIENTATION,NATURE_DIFF,age,tranche_age,situation,adulte_foyer,pers_a_charge,PROF,LOGEMENT,REVENUS,cat_rev,CHARGES,cat_charges,CREDITS,cat_credit,IMPAYES_DEBUT,cat_impayes,RAV_ouverture,cat_RAV_ouverture,RAV_UC,cat_RAV_UC,nb_credits,CRD,gain_mediation,nb_amort,crd_amort,nb_renouv,crd_renouv,nb_immo,crd_immo,nb_rac,crd_rac,nb_autres,crd_autres,nb_decouvert,crd_decouvert,moy_eco_jour,cat_moy_eco_jour
2535,PRESCRIPTEUR35,bancaire,2016,3,OCCITANIE,Mediation,Endettement,\N,Non Renseigne,pacs,2,1,fonctionnaire,locataire,3175,3001€-3500€,1873,1501€-2000€,799,500€-1000€,\N,Non Renseigne,503,A,"279,444",B,7,26874,\N,3,22526,4,4348,0,\N,0,\N,0,\N,0,\N,"5,58889","3a5,99€"
4486,PRESCRIPTEUR35,bancaire,2017,4,DOM,Accompagnement,Difficultés de Gestion,57,55-64ans,celibataire,1,1,fonctionnaire,proprietaire,2600,2501€-3000€,836,500€-1000€,1302,1000€-1500€,\N,Non Renseigne,462,A,"355,385",B,4,88900,\N,2,87000,2,1900,0,\N,0,\N,0,\N,0,\N,"7,7","6a9,99€"
3538,PRESCRIPTEUR79,social,2016,10,GRAND EST,Accompagnement,Endettement,\N,Non Renseigne,veuf,2,0,retraité,locataire,1217,1150€-1500€,759,500€-1000€,185,1€-499€,\N,Non Renseigne,273,B,182,B,1,8928,\N,0,\N,0,\N,0,\N,0,\N,1,8928,0,\N,"4,55","3a5,99€"
6476,PRESCRIPTEUR40,social,2018,5,AUVERGNE RHONE ALPES,Accompagnement,Endettement,51,45-54ans,celibataire,1,1,fonctionnaire,proprietaire,2570,2501€-3000€,1709,1501€-2000€,1104,1000€-1500€,\N,Non Renseigne,-243,C,"-186,923",C,4,23507,\N,2,21172,2,2335,0,\N,0,\N,0,\N,0,\N,"-4,05",Négatif
2288,PRESCRIPTEUR35,bancaire,2016,2,HAUTS DE France,Surendettement,Endettement,\N,Non Renseigne,concubinage,2,0,employé,gratuit,1670,1501€-2000€,338,<500€,747,500€-1000€,\N,Non Renseigne,585,A,390,B,5,19023,\N,3,10523,2,8500,0,\N,0,\N,0,\N,0,\N,"9,75","6a9,99€"
6978,PRESCRIPTEUR44,bancaire,2018,9,GRAND EST,Accompagnement,\N,54,45-54ans,marie,2,0,\N,locataire,2200,2001€-2500€,720,500€-1000€,156,1€-499€,\N,Non Renseigne,1324,A,"882,667",A,2,4000,\N,0,\N,2,4000,0,\N,0,\N,0,\N,0,\N,"22,0667",15€et+
5112,PRESCRIPTEUR75,social,2017,8,HAUTS DE France,Accompagnement,\N,76,75ans_et+,divorce,1,0,\N,locataire,1149,<1150€,910,500€-1000€,98,1€-499€,910,500€-1000€,141,B,141,B,1,2766,\N,1,2766,0,\N,0,\N,0,\N,0,\N,0,\N,"-25,6333",Négatif
6367,PRESCRIPTEUR9,social,2018,4,GRAND EST,Accompagnement,Endettement,45,45-54ans,marie,2,3,\N,proprietaire,2519,2501€-3000€,990,500€-1000€,1056,1000€-1500€,990,500€-1000€,473,A,"197,083",B,5,55376,\N,1,45000,4,10376,0,\N,0,\N,0,\N,0,\N,"-3,44667",Négatif
1217,PRESCRIPTEUR10,bancaire,2015,1,NOUVELLE AQUITAINE,Surendettement,Mauvaise gestion,\N,Non Renseigne,celibataire,1,0,retraité,locataire,1200,1150€-1500€,475,<500€,268,1€-499€,\N,Non Renseigne,457,A,457,A,2,7000,\N,0,\N,2,7000,0,\N,0,\N,0,\N,0,\N,"15,2333",15€et+
2243,PRESCRIPTEUR17,bancaire,2016,2,OCCITANIE,Surendettement,Difficultés de Gestion,\N,Non Renseigne,divorce,1,0,autre,locataire,1037,<1150€,717,500€-1000€,353,1€-499€,\N,Non Renseigne,-33,C,-33,C,3,7812,\N,0,\N,3,7812,0,\N,0,\N,0,\N,0,\N,"-1,1",Négatif
7430,PRESCRIPTEUR35,bancaire,2018,11,AUVERGNE RHONE ALPES,Surendettement,Endettement,39,40-44ans,marie,2,1,autre,proprietaire,3046,3001€-3500€,1285,1001€-1500€,2213,2001€-2500€,\N,Non Renseigne,-452,C,"-251,111",C,5,222337,\N,2,35665,1,672,1,186000,0,\N,1,0,0,\N,"-5,02222",Négatif
5401,PRESCRIPTEUR10,bancaire,2017,10,DOM,Mediation,Endettement,35,40-44ans,celibataire,1,1,chomeur,gratuit,1320,1150€-1500€,308,<500€,521,500€-1000€,\N,Non Renseigne,491,A,"377,692",B,4,14253,\N,2,12252,2,2001,0,\N,0,\N,0,\N,0,\N,"8,18333","6a9,99€"
2588,PRESCRIPTEUR40,social,2016,4,ILE-DE-FRANCE,Accompagnement,Difficultés de Gestion,34,35-34ans,celibataire,1,1,fonctionnaire,locataire,1970,1501€-2000€,1047,1001€-1500€,300,1€-499€,\N,Non Renseigne,623,A,"479,231",A,1,42767,\N,1,42767,0,\N,0,\N,0,\N,0,\N,0,\N,"10,3833","10a14,99€"
743,PRESCRIPTEUR10,bancaire,2014,1,HAUTS DE France,Mediation,Multiendettement,\N,Non Renseigne,marie,2,0,employé,proprietaire,3325,3001€-3500€,947,500€-1000€,1351,1000€-1500€,\N,Non Renseigne,1027,A,"684,667",A,44,38419,\N,0,\N,44,38419,0,\N,0,\N,0,\N,0,\N,"17,1167",15€et+
763,PRESCRIPTEUR10,bancaire,2014,2,ILE-DE-FRANCE,Aucune,Surendettement,\N,Non Renseigne,divorce,1,1,chomeur,locataire,1110,<1150€,953,500€-1000€,80,1€-499€,\N,Non Renseigne,77,C,"59,2308",C,1,2000,\N,0,\N,1,2000,0,\N,0,\N,0,\N,0,\N,"1,28333","0a2,99€"
5158,PRESCRIPTEUR20,social,2017,8,HAUTS DE France,Accompagnement,Difficultés de Gestion,68,65-75ans,veuf,2,0,retraité,locataire,1374,1150€-1500€,725,500€-1000€,42,1€-499€,\N,Non Renseigne,607,A,"404,667",A,1,750,\N,0,\N,1,750,0,\N,0,\N,0,\N,0,\N,"10,1167","10a14,99€"
4181,PRESCRIPTEUR2,bancaire,2017,2,PAYS DE LA LOIRE,Surendettement,\N,72,65-75ans,veuf,2,0,\N,locataire,1650,1501€-2000€,1094,1001€-1500€,584,500€-1000€,\N,Non Renseigne,-28,C,"-18,6667",C,6,12891,\N,4,8490,2,4401,0,\N,0,\N,0,\N,0,\N,"-0,466667",Négatif
768,PRESCRIPTEUR2,bancaire,2014,2,HAUTS DE France,Aucune,Accident de la vie,\N,Non Renseigne,divorce,1,0,employé,proprietaire,1545,1501€-2000€,1813,1501€-2000€,1613,1501€-2000€,\N,Non Renseigne,-1881,C,-1881,C,3,166855,\N,1,59008,1,847,1,107000,0,\N,0,\N,0,\N,"-62,7",Négatif
6470,PRESCRIPTEUR10,bancaire,2018,5,ILE-DE-FRANCE,Surendettement,Cessation Paiement,43,40-44ans,marie,2,3,chomeur,locataire,2678,2501€-3000€,2013,2001€-2500€,1819,1501€-2000€,\N,Non Renseigne,-1154,C,"-480,833",C,9,48960,\N,1,5299,7,20445,0,\N,1,23216,0,\N,0,\N,"-7,69333",Négatif
5113,PRESCRIPTEUR36,social,2017,8,HAUTS DE France,Accompagnement,Endettement,56,55-64ans,marie,2,0,fonctionnaire,proprietaire,3612,3501€-4000€,1486,1001€-1500€,1484,1000€-1500€,1486,1000€-1500€,642,A,428,A,10,232856,\N,8,225756,2,7100,0,\N,0,\N,0,\N,0,\N,"-14,0667",Négatif
6675,PRESCRIPTEUR41,bancaire,2018,6,PAYS DE LA LOIRE,Accompagnement,Cessation Paiement,59,55-64ans,\N,\N,0,\N,\N,0,<1150€,0,<500€,1,1€-499€,\N,Non Renseigne,-1,C,\N,Non Renseigne,1,24000,\N,1,24000,0,\N,0,\N,0,\N,0,\N,0,\N,\N,\N
5706,PRESCRIPTEUR17,bancaire,2017,12,BOURGOGNE FRANCHE COMTE,Mediation,Endettement,\N,Non Renseigne,marie,2,0,\N,locataire,2261,2001€-2500€,918,500€-1000€,853,500€-1000€,\N,Non Renseigne,490,A,"326,667",B,5,31624,508,4,32635,1,461,0,\N,0,\N,0,\N,0,\N,"16,9333",15€et+
4600,PRESCRIPTEUR56,social,2017,4,BRETAGNE,Surendettement,Endettement,38,40-44ans,marie,2,4,employé,locataire,3557,3501€-4000€,1898,1501€-2000€,881,500€-1000€,\N,Non Renseigne,778,A,"288,148",B,8,34200,\N,2,12100,6,22100,0,\N,0,\N,0,\N,0,\N,"4,32222","3a5,99€"
3717,PRESCRIPTEUR10,bancaire,2016,11,ILE-DE-FRANCE,Surendettement,Endettement,50,45-54ans,divorce,1,2,cadre,locataire,2500,2001€-2500€,1040,1001€-1500€,1263,1000€-1500€,\N,Non Renseigne,197,B,"123,125",B,6,38800,613,4,35775,8,22263,0,\N,0,\N,0,\N,0,\N,"-5,6",Négatif
5874,PRESCRIPTEUR72,bancaire,2018,1,AUVERGNE RHONE ALPES,Accompagnement,Endettement,74,65-75ans,marie,2,0,retraité,locataire,3134,3001€-3500€,428,<500€,2110,2001€-2500€,\N,Non Renseigne,596,A,"397,333",B,6,48240,\N,1,21000,4,19240,0,\N,0,\N,1,8000,0,\N,"9,93333","6a9,99€"
7318,PRESCRIPTEUR108,bancaire,2018,10,OCCITANIE,Accompagnement,Endettement,37,40-44ans,concubinage,2,1,chomeur,locataire,1427,1150€-1500€,905,500€-1000€,40,1€-499€,\N,Non Renseigne,482,A,"267,778",B,1,900,\N,0,\N,1,900,0,\N,0,\N,0,\N,0,\N,"5,35556","3a5,99€"
1522,PRESCRIPTEUR35,bancaire,2015,7,GRAND EST,Aucune,Crédits renouvelables récurrents,\N,Non Renseigne,celibataire,1,0,retraité,proprietaire,979,<1150€,788,500€-1000€,303,1€-499€,\N,Non Renseigne,-112,C,-112,C,5,9154,\N,0,\N,5,9154,0,\N,0,\N,0,\N,0,\N,"-3,73333",Négatif
4425,PRESCRIPTEUR17,bancaire,2017,3,ILE-DE-FRANCE,Surendettement,Endettement,63,55-64ans,celibataire,1,0,employé,gratuit,2234,2001€-2500€,179,<500€,1901,1501€-2000€,\N,Non Renseigne,154,B,154,B,8,61002,\N,6,51632,2,9370,0,\N,0,\N,0,\N,0,\N,"5,13333","3a5,99€"
7269,PRESCRIPTEUR108,bancaire,2018,10,OCCITANIE,Surendettement,Endettement,62,55-64ans,divorce,1,0,retraité,gratuit,935,<1150€,196,<500€,501,500€-1000€,\N,Non Renseigne,238,B,238,B,3,5501,\N,3,5501,0,\N,0,\N,0,\N,0,\N,0,\N,"7,93333","6a9,99€"
2952,PRESCRIPTEUR2,bancaire,2016,6,GRAND EST,Surendettement,Endettement,63,55-64ans,marie,2,0,employé,locataire,3062,3001€-3500€,1356,1001€-1500€,2096,2001€-2500€,\N,Non Renseigne,-390,C,-260,C,9,89571,\N,1,35047,7,52024,0,\N,0,\N,0,\N,1,2500,"-6,5",Négatif
5090,PRESCRIPTEUR35,bancaire,2017,8,ILE-DE-FRANCE,Surendettement,Endettement,57,55-64ans,marie,2,2,fonctionnaire,proprietaire,4083,4001€-4500€,1465,1001€-1500€,2414,2001€-2500€,\N,Non Renseigne,204,B,"97,1429",C,10,130862,\N,10,130862,0,\N,0,\N,0,\N,0,\N,0,\N,"1,7","0a2,99€"
6043,PRESCRIPTEUR30,bancaire,2018,2,HAUTS DE France,Surendettement,Endettement,51,45-54ans,divorce,1,1,\N,locataire,2013,2001€-2500€,2105,2001€-2500€,984,500€-1000€,\N,Non Renseigne,-1076,C,"-827,692",C,4,40240,\N,1,28189,3,12051,0,\N,0,\N,0,\N,0,\N,"-17,9333",Négatif
2140,PRESCRIPTEUR44,bancaire,2016,1,GRAND EST,Accompagnement,Surendettement,\N,Non Renseigne,\N,\N,0,\N,\N,2150,2001€-2500€,653,500€-1000€,5843,5001€ et +,\N,Non Renseigne,-4346,C,\N,Non Renseigne,28,170516,\N,16,100967,12,69549,0,\N,0,\N,0,\N,0,\N,\N,\N
446,PRESCRIPTEUR10,bancaire,2013,4,HAUTS DE France,Aucune,Surendettement,\N,Non Renseigne,marie,2,0,employé,proprietaire,1927,1501€-2000€,722,500€-1000€,2883,2501€-3000€,\N,Non Renseigne,-1678,C,"-1118,67",C,18,76335,\N,14,66591,4,9744,0,\N,0,\N,0,\N,0,\N,"-27,9667",Négatif
4188,PRESCRIPTEUR25,bancaire,2017,2,PAYS DE LA LOIRE,Accompagnement,Endettement,45,45-54ans,divorce,1,0,cadre,locataire,2584,2501€-3000€,1537,1501€-2000€,648,500€-1000€,\N,Non Renseigne,399,B,399,B,1,24367,\N,1,24367,0,\N,0,\N,0,\N,0,\N,0,\N,"13,3","10a14,99€"
4435,PRESCRIPTEUR17,bancaire,2017,3,ILE-DE-FRANCE,Surendettement,Endettement,62,55-64ans,marie,2,0,retraité,locataire,4100,4001€-4500€,3410,3001€-3500€,2200,2001€-2500€,\N,Non Renseigne,-1510,C,"-1006,67",C,7,57950,\N,4,26274,2,14506,0,\N,1,17170,0,\N,0,\N,"-25,1667",Négatif
4167,PRESCRIPTEUR13,social,2017,2,HAUTS DE France,Accompagnement,Endettement,\N,Non Renseigne,divorce,1,1,employé,locataire,1900,1501€-2000€,1107,1001€-1500€,845,500€-1000€,1107,1000€-1500€,-52,C,-40,C,4,13702,\N,3,10966,0,\N,0,\N,0,\N,0,\N,1,2736,"-19,3167",Négatif
2760,PRESCRIPTEUR2,bancaire,2016,5,HAUTS DE France,Surendettement,Accident de la vie,\N,Non Renseigne,marie,2,0,chomeur,proprietaire,1700,1501€-2000€,1617,1501€-2000€,2196,2001€-2500€,\N,Non Renseigne,-2113,C,"-1408,67",C,5,201180,\N,3,198000,1,3000,0,\N,0,\N,1,180,0,\N,"-35,2167",Négatif
5559,PRESCRIPTEUR10,bancaire,2017,11,PAYS DE LA LOIRE,Mediation,Difficultés de Gestion,50,45-54ans,marie,2,1,employé,locataire,2527,2501€-3000€,898,500€-1000€,899,500€-1000€,\N,Non Renseigne,730,A,"405,556",A,5,22800,562,1,9959,4,13828,0,\N,0,\N,0,\N,0,\N,"5,83333","3a5,99€"
6195,PRESCRIPTEUR14,bancaire,2018,3,ILE-DE-FRANCE,Surendettement,Endettement,46,45-54ans,celibataire,1,0,fonctionnaire,locataire,1600,1501€-2000€,1119,1001€-1500€,355,1€-499€,\N,Non Renseigne,126,B,126,B,4,10905,\N,1,3580,3,7325,0,\N,0,\N,0,\N,0,\N,"4,2","3a5,99€"
6528,PRESCRIPTEUR17,bancaire,2018,5,AUVERGNE RHONE ALPES,Accompagnement,Endettement,51,45-54ans,divorce,1,1,chomeur,locataire,1074,<1150€,764,500€-1000€,440,1€-499€,\N,Non Renseigne,-130,C,-100,C,2,2931,\N,1,1,1,2930,0,\N,0,\N,0,\N,0,\N,"-2,16667",Négatif
3134,PRESCRIPTEUR17,bancaire,2016,7,PAYS DE LA LOIRE,Surendettement,Endettement,46,45-54ans,marie,2,3,employé,proprietaire,2950,2501€-3000€,780,500€-1000€,6478,5001€ et +,\N,Non Renseigne,-4308,C,-1795,C,25,178038,\N,18,120038,5,29000,2,29000,0,\N,0,\N,0,\N,"-28,72",Négatif
5477,PRESCRIPTEUR10,bancaire,2017,10,HAUTS DE France,Surendettement,Difficultés de Gestion,64,55-64ans,\N,\N,0,retraité,\N,1360,1150€-1500€,791,500€-1000€,494,1€-499€,\N,Non Renseigne,75,C,\N,Non Renseigne,3,16500,\N,0,\N,3,16500,0,\N,0,\N,0,\N,0,\N,\N,\N
6613,PRESCRIPTEUR67,social,2018,6,AUVERGNE RHONE ALPES,Accompagnement,Endettement,48,45-54ans,concubinage,2,2,employé,locataire,2779,2501€-3000€,2129,2001€-2500€,173,1€-499€,2129,2001€-3000€,477,A,"227,143",B,1,5800,\N,1,5800,0,\N,0,\N,0,\N,0,\N,0,\N,"-13,7667",Négatif
6261,PRESCRIPTEUR23,social,2018,4,GRAND EST,Accompagnement,Difficultés de Gestion,44,40-44ans,divorce,1,2,employé,locataire,2052,2001€-2500€,1209,1001€-1500€,224,1€-499€,1209,1000€-1500€,619,A,"386,875",B,2,3249,\N,1,2499,1,750,0,\N,0,\N,0,\N,0,\N,"-6,55556",Négatif
4104,PRESCRIPTEUR40,social,2017,1,AUVERGNE RHONE ALPES,Accompagnement,Difficultés de Gestion,40,40-44ans,pacs,2,3,cadrefonctionnaire,proprietaire,5830,5001€ et +,1698,1501€-2000€,1480,1000€-1500€,\N,Non Renseigne,2652,A,1105,A,2,298840,\N,1,7000,0,\N,1,291840,0,\N,0,\N,0,\N,"17,68",15€et+
1813,PRESCRIPTEUR17,bancaire,2015,10,ILE-DE-FRANCE,Accompagnement,Surendettement,\N,Non Renseigne,marie,2,4,employé,locataire,2552,2501€-3000€,820,500€-1000€,1623,1501€-2000€,\N,Non Renseigne,109,B,"40,3704",C,12,42189,\N,5,15118,7,27071,0,\N,0,\N,0,\N,0,\N,"0,605556","0a2,99€"
571,PRESCRIPTEUR2,bancaire,2013,8,CENTRE,Aucune,Surendettement,\N,Non Renseigne,marie,2,0,retraité,proprietaire,2378,2001€-2500€,0,<500€,1374,1000€-1500€,\N,Non Renseigne,1004,A,"669,333",A,7,40690,\N,1,4829,5,32424,0,\N,0,\N,1,3437,0,\N,"16,7333",15€et+
6425,PRESCRIPTEUR44,bancaire,2018,5,GRAND EST,Accompagnement,Endettement,32,35-34ans,celibataire,1,1,\N,locataire,1491,1150€-1500€,1370,1001€-1500€,313,1€-499€,\N,Non Renseigne,-192,C,"-147,692",C,2,14742,\N,2,14742,0,\N,0,\N,0,\N,0,\N,0,\N,"-3,2",Négatif
4725,PRESCRIPTEUR17,bancaire,2017,5,HAUTS DE France,Surendettement,Endettement,44,40-44ans,marie,2,4,\N,proprietaire,4044,4001€-4500€,1121,1001€-1500€,4080,4001€-4500€,\N,Non Renseigne,-1157,C,"-428,519",C,20,274119,\N,10,103035,9,23307,1,147777,0,\N,0,\N,0,\N,"-6,42778",Négatif
6079,PRESCRIPTEUR18,social,2018,2,OCCITANIE,Mediation,Endettement,46,45-54ans,pacs,2,3,employé,proprietaire,3254,3001€-3500€,1130,1001€-1500€,923,500€-1000€,\N,Non Renseigne,1201,A,"500,417",A,5,151700,-16,4,144750,1,1000,0,\N,0,\N,0,\N,0,\N,"6,06","6a9,99€"
5785,PRESCRIPTEUR75,social,2017,12,NOUVELLE AQUITAINE,Surendettement,Endettement,53,45-54ans,divorce,1,0,autre,locataire,1202,1150€-1500€,1025,1001€-1500€,190,1€-499€,1025,1000€-1500€,-13,C,-13,C,3,7200,\N,0,\N,2,4200,0,\N,0,\N,1,3000,0,\N,"-34,6",Négatif
6116,PRESCRIPTEUR23,social,2018,3,GRAND EST,Accompagnement,\N,35,40-44ans,celibataire,1,2,employé,locataire,1441,1150€-1500€,950,500€-1000€,162,1€-499€,950,500€-1000€,329,B,"205,625",B,3,3200,\N,0,\N,3,3200,0,\N,0,\N,0,\N,0,\N,"-6,9",Négatif
1670,PRESCRIPTEUR35,bancaire,2015,9,PROVENCE-ALPES-COTE-D'AZUR,Surendettement,Surendettement,\N,Non Renseigne,divorce,1,0,autre,locataire,1283,1150€-1500€,773,500€-1000€,473,1€-499€,\N,Non Renseigne,37,C,37,C,3,17000,\N,1,11000,2,6000,0,\N,0,\N,0,\N,0,\N,"1,23333","0a2,99€"
832,PRESCRIPTEUR10,bancaire,2014,4,PROVENCE-ALPES-COTE-D'AZUR,Accompagnement,Surendettement,\N,Non Renseigne,divorce,1,0,retraité,locataire,2216,2001€-2500€,1015,1001€-1500€,1199,1000€-1500€,\N,Non Renseigne,2,C,2,C,4,21500,\N,2,11700,2,9800,0,\N,0,\N,0,\N,0,\N,"0,0666667","0a2,99€"
1787,PRESCRIPTEUR10,bancaire,2015,10,ILE-DE-FRANCE,Surendettement,Mauvaise gestion,\N,Non Renseigne,divorce,1,0,employé,locataire,1378,1150€-1500€,1069,1001€-1500€,294,1€-499€,\N,Non Renseigne,15,C,15,C,1,6000,\N,1,6000,0,\N,0,\N,0,\N,0,\N,0,\N,"0,5","0a2,99€"
861,PRESCRIPTEUR2,bancaire,2014,5,GRAND EST,Accompagnement,Surendettement,\N,Non Renseigne,marie,2,0,retraité,proprietaire,2454,2001€-2500€,622,500€-1000€,1575,1501€-2000€,\N,Non Renseigne,257,B,"171,333",B,9,113061,\N,6,106841,3,6220,0,\N,0,\N,0,\N,0,\N,"4,28333","3a5,99€"
1683,PRESCRIPTEUR17,bancaire,2015,9,OCCITANIE,Surendettement,Surendettement,\N,Non Renseigne,veuf,2,0,retraité,locataire,822,<1150€,397,<500€,287,1€-499€,\N,Non Renseigne,138,B,92,C,1,8000,\N,0,\N,1,8000,0,\N,0,\N,0,\N,0,\N,"2,3","0a2,99€"
1821,PRESCRIPTEUR2,bancaire,2015,10,OCCITANIE,Surendettement,Surendettement,\N,Non Renseigne,marie,2,0,retraité,locataire,2780,2501€-3000€,952,500€-1000€,2078,2001€-2500€,\N,Non Renseigne,-250,C,"-166,667",C,13,55773,\N,4,18721,9,37052,0,\N,0,\N,0,\N,0,\N,"-4,16667",Négatif
3233,PRESCRIPTEUR37,social,2016,8,AUVERGNE RHONE ALPES,Mediation,Endettement,56,55-64ans,divorce,1,0,employé,locataire,2534,2501€-3000€,1509,1501€-2000€,732,500€-1000€,\N,Non Renseigne,293,B,293,B,3,21019,\N,1,15025,2,5994,0,\N,0,\N,0,\N,0,\N,"9,76667","6a9,99€"
6098,PRESCRIPTEUR32,bancaire,2018,3,NORMANDIE,Surendettement,Endettement,46,45-54ans,marie,2,1,chomeur,locataire,2250,2001€-2500€,1374,1001€-1500€,1080,1000€-1500€,\N,Non Renseigne,-204,C,"-113,333",C,6,38435,\N,1,10487,5,27948,0,\N,0,\N,0,\N,0,\N,"-2,26667",Négatif
6283,PRESCRIPTEUR25,bancaire,2018,4,HAUTS DE France,Surendettement,Endettement,59,55-64ans,marie,2,1,cadre,proprietaire,5020,5001€ et +,1356,1001€-1500€,3394,3001€-3500€,\N,Non Renseigne,270,B,150,B,8,306570,\N,3,22363,0,\N,4,195371,0,\N,1,88836,0,\N,3,"3a5,99€"
2904,PRESCRIPTEUR17,bancaire,2016,5,GRAND EST,Accompagnement,Accident de la vie,\N,Non Renseigne,marie,2,2,autre,locataire,2203,2001€-2500€,879,500€-1000€,293,1€-499€,\N,Non Renseigne,1031,A,"490,952",A,2,5200,\N,0,\N,2,5200,0,\N,0,\N,0,\N,0,\N,"8,59167","6a9,99€"
2479,PRESCRIPTEUR16,bancaire,2016,3,BOURGOGNE FRANCHE COMTE,Surendettement,Accident de la vie,\N,Non Renseigne,marie,2,5,chomeur,proprietaire,3400,3001€-3500€,2120,2001€-2500€,2358,2001€-2500€,\N,Non Renseigne,-1078,C,"-359,333",C,5,355000,\N,1,13000,3,42000,1,300000,0,\N,0,\N,0,\N,"-5,13333",Négatif
7628,PRESCRIPTEUR112,bancaire,2018,12,ILE-DE-FRANCE,Surendettement,Endettement,25,35-34ans,concubinage,2,0,chomeur,gratuit,350,<1150€,266,<500€,281,1€-499€,\N,Non Renseigne,-197,C,"-131,333",C,2,3400,\N,2,3400,0,\N,0,\N,0,\N,0,\N,0,\N,"-3,28333",Négatif
284,PRESCRIPTEUR16,bancaire,2012,12,NOUVELLE AQUITAINE,Aucune,Surendettement,\N,Non Renseigne,marie,2,0,retraité,proprietaire,2050,2001€-2500€,362,<500€,1031,1000€-1500€,\N,Non Renseigne,657,A,438,A,7,24234,\N,2,16220,5,8014,0,\N,0,\N,0,\N,0,\N,"10,95","10a14,99€"
4326,PRESCRIPTEUR20,social,2017,3,CENTRE,Accompagnement,Difficultés de Gestion,66,65-75ans,marie,2,0,retraité,locataire,2290,2001€-2500€,1199,1001€-1500€,145,1€-499€,1199,1000€-1500€,946,A,"630,667",A,1,435,\N,1,435,0,\N,0,\N,0,\N,0,\N,0,\N,"-4,21667",Négatif
7500,PRESCRIPTEUR11,social,2018,11,BRETAGNE,Accompagnement,Difficultés de Gestion,67,65-75ans,marie,2,0,retraité,proprietaire,2610,2501€-3000€,795,500€-1000€,870,500€-1000€,\N,Non Renseigne,945,A,630,A,3,32950,\N,2,32300,1,650,0,\N,0,\N,0,\N,0,\N,"15,75",15€et+
1391,PRESCRIPTEUR14,bancaire,2015,5,NORMANDIE,Surendettement,Surendettement,\N,Non Renseigne,concubinage,2,2,fonctionnaire,proprietaire,2000,1501€-2000€,717,500€-1000€,477,1€-499€,\N,Non Renseigne,806,A,"383,81",B,6,42148,\N,5,36462,1,5686,0,\N,0,\N,0,\N,0,\N,"6,71667","6a9,99€"
6704,PRESCRIPTEUR37,social,2018,7,AUVERGNE RHONE ALPES,Surendettement,Accident de la vie,44,40-44ans,veuf,2,2,employé,locataire,1951,1501€-2000€,1636,1501€-2000€,183,1€-499€,1636,1501€-2000€,132,B,"62,8571",C,2,47196,\N,0,\N,0,\N,0,\N,0,\N,2,47196,0,\N,"-12,5333",Négatif
3063,PRESCRIPTEUR9,social,2016,7,GRAND EST,Accompagnement,Endettement,\N,Non Renseigne,marie,2,2,employé,proprietaire,2192,2001€-2500€,1027,1001€-1500€,1158,1000€-1500€,\N,Non Renseigne,7,C,"3,33333",C,4,1378,\N,3,1378,0,\N,1,0,0,\N,0,\N,0,\N,"0,0583333","0a2,99€"
5884,PRESCRIPTEUR30,bancaire,2018,1,ILE-DE-FRANCE,Surendettement,Endettement,46,45-54ans,marie,2,2,chomeur,locataire,2678,2501€-3000€,1554,1501€-2000€,1941,1501€-2000€,\N,Non Renseigne,-817,C,"-389,048",C,8,54291,\N,2,43171,6,11120,0,\N,0,\N,0,\N,0,\N,"-6,80833",Négatif
3763,PRESCRIPTEUR78,bancaire,2016,11,ILE-DE-FRANCE,Surendettement,Impayés,50,45-54ans,celibataire,1,0,employé,locataire,2103,2001€-2500€,1056,1001€-1500€,3111,3001€-3500€,\N,Non Renseigne,-2064,C,-2064,C,23,101618,\N,11,55374,11,45344,0,\N,0,\N,0,\N,1,900,"-68,8",Négatif
4194,PRESCRIPTEUR17,bancaire,2017,2,ILE-DE-FRANCE,Surendettement,\N,43,40-44ans,celibataire,1,0,\N,gratuit,1950,1501€-2000€,989,500€-1000€,1224,1000€-1500€,\N,Non Renseigne,-263,C,-263,C,4,47676,\N,2,38380,2,9296,0,\N,0,\N,0,\N,0,\N,"-8,76667",Négatif
6797,PRESCRIPTEUR74,bancaire,2018,7,PROVENCE-ALPES-COTE-D'AZUR,Accompagnement,Difficultés de Gestion,70,65-75ans,divorce,1,0,retraité,locataire,1026,<1150€,727,500€-1000€,105,1€-499€,\N,Non Renseigne,194,B,194,B,2,2503,\N,1,2000,1,503,0,\N,0,\N,0,\N,0,\N,"6,46667","6a9,99€"
5593,PRESCRIPTEUR23,social,2017,11,OCCITANIE,Surendettement,Accident de la vie,50,45-54ans,marie,2,3,employé,proprietaire,2925,2501€-3000€,1160,1001€-1500€,1110,1000€-1500€,\N,Non Renseigne,655,A,"272,917",B,3,63326,\N,1,3325,1,1,1,60000,0,\N,0,\N,0,\N,"4,36667","3a5,99€"
3387,PRESCRIPTEUR47,social,2016,9,GRAND EST,Accompagnement,Impayés,\N,Non Renseigne,marie,2,2,employé,locataire,2291,2001€-2500€,1591,1501€-2000€,146,1€-499€,1591,1501€-2000€,554,A,"263,81",B,1,6475,\N,0,\N,1,6475,0,\N,0,\N,0,\N,0,\N,"-8,64167",Négatif
